Cluster,RAJ2000,DEJ2000,cz,e_cz,R,Mm
"A1631a",193.1220083333333,-15.294919444444442,76837,53,4.2,0
"A1631a",193.14147499999999,-15.25111111111111,15164,78,4.1,1
"A1631a",193.128675,-15.244583333333331,77336,19,15.7,0
"A1631a",193.13832916666664,-15.220530555555554,29850,65,4.1,0
"A1631a",193.1334208333333,-15.217733333333332,14119,24,16.6,1
"A1631a",193.03627499999996,-15.258716666666665,13574,42,7.5,1
"A1631a",193.04802499999997,-15.219799999999998,96939,17,15.5,0
"A1631a",193.09771666666663,-15.182602777777776,14120,64,3.8,1
"A1631a",192.9145208333333,-15.29868611111111,14957,13,11.2,1
"A1631a",192.95909999999998,-15.284019444444443,13945,96,3.7,1
"A1631a",192.94112499999997,-15.275288888888888,29386,18,16.7,0
"A1631a",192.94109166666664,-15.242624999999999,72196,51,5.0,0
"A1631a",193.0292708333333,-15.22784722222222,14878,15,17.1,1
"A1631a",192.99059583333332,-15.197086111111108,12714,28,10.3,1
"A1631a",193.00176666666664,-15.202302777777776,72008,45,5.7,0
"A1631a",193.05257916666665,-15.199413888888888,14637,22,19.6,1
"A1631a",193.04088749999997,-15.185894444444441,14474,110,3.0,1
"A1631a",193.0545125,-15.185902777777775,13523,54,3.6,1
"A1631a",193.0709583333333,-15.17478333333333,14388,89,3.9,1
"A1631a",193.06855416666664,-15.16214722222222,15227,54,6.2,1
"A1631a",193.05275416666663,-15.151274999999998,12173,17,14.5,1
"A1631a",192.94547916666664,-15.15788333333333,13575,17,14.9,1
"A1631a",193.02380416666665,-15.157963888888887,13287,51,4.7,1
"A1631a",193.21225416666664,-15.220958333333332,57892,10,15.7,0
"A1631a",193.12622916666663,-15.197230555555553,14278,19,5.1,1
"A1631a",193.12547916666665,-15.174844444444442,14078,24,13.5,1
"A1631a",193.10808749999998,-15.177227777777775,12877,179,2.1,1
"A1631a",193.11317499999998,-15.171680555555554,12331,137,2.4,1
"A1631a",193.11476249999998,-15.163033333333331,15640,73,3.1,1
"A1631a",193.17660833333332,-15.144338888888887,13444,15,17.3,1
"A1631a",193.19735416666663,-15.130627777777775,12419,65,3.3,1
"A1631a",193.28724166666663,-15.15618611111111,58330,23,11.7,0
"A1631a",193.26430416666665,-15.152516666666665,56369,46,5.0,0
"A1631a",193.26584583333332,-15.147738888888886,58627,32,10.3,0
"A1631a",193.10682916666664,-15.161330555555553,15546,25,14.4,1
"A1631a",193.0797583333333,-15.135916666666665,13763,28,11.0,1
"A1631a",193.06523749999997,-15.133455555555553,15291,54,6.9,1
"A1631a",193.0956083333333,-15.13056111111111,13882,32,9.7,1
"A1631a",192.94903749999997,-15.13527222222222,12719,40,9.9,1
"A1069",160.20915416666665,-8.975005,85,38,8.1,0
"A1069",160.19348333333332,-8.960073055555554,44567,43,5.2,0
"A1069",160.10063749999998,-8.97441972222222,16807,16,13.1,0
"A1069",160.13607499999998,-8.958235833333331,34178,59,3.5,0
"A1069",160.11426666666665,-8.949371388888888,16770,13,15.8,0
"A1069",160.16396666666665,-8.922072222222221,16985,18,11.5,0
"A1069",160.17235416666665,-8.899789166666665,37180,73,5.3,0
"A1069",160.12702499999997,-8.906249166666665,70742,58,4.1,0
"A1069",160.10532916666665,-8.899638333333332,17066,12,15.7,0
"A1069",159.8698083333333,-8.950409444444443,34753,196,2.0,0
"A1069",159.88156666666666,-8.923898888888887,34694,53,5.8,0
"A1069",159.67932499999998,-8.934154444444443,16805,9,19.8,0
"A1069",159.81690416666663,-8.941681666666666,61994,18,6.4,0
"A1069",159.77352916666663,-8.935610277777776,44593,80,4.8,0
"A1069",159.81882083333332,-8.91321222222222,35388,60,6.0,0
"A1069",159.83747499999998,-8.900342222222221,25404,141,2.2,0
"A1069",159.95276666666663,-8.94369972222222,34156,10,14.6,0
"A1069",159.9145208333333,-8.895787222222221,55928,73,4.4,0
"A1069",159.98482083333332,-8.880806944444442,54281,70,4.3,0
"A1069",159.9552958333333,-8.87594611111111,16718,19,10.2,0
"A1069",160.08361666666664,-8.841404999999998,65503,36,7.3,0
"A1069",160.06892083333332,-8.833833055555555,36891,29,4.4,0
"A1069",160.00152916666664,-8.853605277777776,36803,53,6.1,0
"A1069",160.03464583333331,-8.833311944444443,19451,78,3.1,1
"A1069",160.05221249999997,-8.832505,19743,65,2.2,1
"A1069",159.91313333333332,-8.829029166666665,28233,15,8.9,0
"A1069",159.84274166666665,-8.829312222222221,34775,16,8.4,0
"A1069",159.94927083333332,-8.80166111111111,18772,42,5.3,1
"A1069",159.9235125,-8.805569444444442,19989,14,14.9,1
"A1069",159.99382916666664,-8.790381944444443,19723,38,7.4,1
"A1069",159.97711249999998,-8.723098888888888,18459,114,2.3,1
"A1069",159.92444583333332,-8.729652777777776,16045,72,5.1,0
"A1069",160.21132916666664,-8.802755,16278,39,6.4,0
"A1069",160.05837499999998,-8.763677499999998,56912,58,4.1,0
"A1069",160.14024583333332,-8.719538055555555,16975,28,6.3,0
"A1069",160.17662083333332,-8.720459166666666,68155,39,6.2,0
"A1069",160.03221666666664,-8.729059444444443,16922,102,3.1,0
"A1069",159.99979999999996,-8.6762275,19843,50,7.2,1
"A1069",160.01860416666665,-8.665049722222221,19399,32,8.3,1
"A1069",159.99229166666663,-8.66761111111111,20249,64,5.3,1
"A1069",160.12929583333332,-8.658336944444443,37101,61,4.5,0
"A1069",160.1333208333333,-8.63701111111111,24322,93,2.4,0
"A1069",160.17875416666664,-8.577541388888887,28157,33,7.7,0
"A1069",160.11264583333332,-8.571200833333332,18767,131,2.2,1
"A1069",160.1909333333333,-8.511328611111109,20181,8,25.4,1
"A1069",159.64204999999998,-8.955381944444444,16640,26,7.9,0
"A1069",159.6406583333333,-8.939790277777776,15792,28,6.4,0
"A1069",159.7394,-8.834691388888888,56779,20,7.9,0
"A1069",159.6495958333333,-8.842143888888888,53124,61,5.7,0
"A1069",159.72551666666664,-8.79066861111111,61994,18,6.5,0
"A1069",159.67787916666666,-8.769944444444443,56040,18,9.5,0
"A1069",159.83734166666665,-8.733979166666666,36494,26,6.8,0
"A1069",159.87487083333332,-8.736268333333332,16782,23,6.9,0
"A1069",159.88528333333332,-8.725141944444443,16536,52,3.2,0
"A1069",159.882975,-8.705755277777776,18515,56,7.8,1
"A1069",159.91690416666665,-8.703561388888888,17851,43,8.8,1
"A1069",159.94574583333332,-8.699351944444443,53787,117,3.2,0
"A1069",159.94177499999998,-8.68828611111111,18835,76,3.0,1
"A1069",159.9308583333333,-8.686804444444443,19319,47,9.3,1
"A1069",159.92141666666666,-8.685339999999998,18622,80,4.5,1
"A1069",159.87949583333332,-8.68302111111111,19801,79,4.0,1
"A1069",159.92538749999997,-8.676135555555554,11795,18,8.0,0
"A1069",159.85444166666665,-8.700470555555555,54299,20,8.2,0
"A1069",159.85312916666663,-8.681608611111109,19257,102,3.2,1
"A1069",159.90779583333332,-8.655769999999999,18564,74,2.6,1
"A1069",159.68668333333332,-8.73408861111111,16021,10,17.9,0
"A1069",159.70127083333333,-8.71664361111111,15973,15,12.4,0
"A1069",159.7579833333333,-8.708266666666665,17244,60,5.5,0
"A1069",159.68501249999997,-8.682075833333332,61881,14,7.0,0
"A1069",159.71387083333332,-8.627427777777777,56540,44,9.1,0
"A1069",159.81491666666665,-8.650989999999998,90876,73,4.8,0
"A1069",159.7869708333333,-8.640582499999999,61983,17,6.6,0
"A1069",159.97151666666664,-8.676775555555555,18035,41,10.4,1
"A1069",160.01007083333332,-8.64075111111111,34610,34,6.6,0
"A1069",159.9998333333333,-8.641717777777776,17960,35,8.4,1
"A1069",160.015325,-8.629098333333332,20919,150,2.0,1
"A1069",159.98744166666665,-8.612067499999998,19528,54,6.7,1
"A1069",159.99827916666663,-8.59767611111111,19600,57,4.7,1
"A1069",160.00380833333332,-8.5791025,33819,15,11.5,0
"A1069",159.91097499999998,-8.634566666666666,19555,34,7.4,1
"A1069",159.90758333333332,-8.5970675,19382,67,3.5,1
"A1069",159.9341458333333,-8.583229444444443,20331,31,9.4,1
"A1069",160.0544833333333,-8.587186944444444,6482,64,3.8,0
"A1069",160.07094999999998,-8.57047111111111,34345,76,4.3,0
"A1069",160.04772916666664,-8.537660833333332,34163,15,10.9,0
"A1069",160.10741249999998,-8.543170277777776,33902,37,7.4,0
"A1069",160.07178749999997,-8.552334444444444,33835,35,4.3,0
"A1069",160.09408333333332,-8.51052361111111,28225,105,3.1,0
"A1069",160.0617083333333,-8.510075833333332,36989,23,6.8,0
"A1069",160.03702083333332,-8.498140277777777,61512,15,3.4,0
"A1069",160.0382833333333,-8.475338611111109,37049,29,6.5,0
"A1069",159.89951666666664,-8.568780833333332,19472,54,4.1,1
"A1069",159.8341458333333,-8.574696388888889,34493,85,3.7,0
"A1069",159.9072083333333,-8.54189611111111,20291,51,8.1,1
"A1069",159.85131249999998,-8.537446666666666,34132,17,11.0,0
"A1069",159.87696666666665,-8.528407499999998,44113,18,8.5,0
"A1069",159.88247499999997,-8.505775833333333,19372,45,8.2,1
"A1069",159.85332916666664,-8.503138333333332,19257,85,3.2,1
"A1069",159.9606375,-8.533858888888888,57172,34,7.6,0
"A1069",159.99589999999998,-8.498236666666665,19364,9,24.9,1
"A1069",160.02458749999997,-8.476895277777777,19870,28,6.9,1
"A1069",159.9831625,-8.44382111111111,20264,98,2.2,1
"A1069",159.8804458333333,-8.465046666666666,57123,73,5.3,0
"A1069",160.1261875,-8.514933333333332,20125,36,8.2,1
"A1069",160.15790833333332,-8.516187777777777,19425,48,7.0,1
"A1069",160.18165,-8.492464166666666,19665,49,7.3,1
"A1069",160.1883208333333,-8.462803333333332,19434,89,2.2,1
"A1069",160.1465583333333,-8.462818888888888,47650,53,4.4,0
"A1069",160.15216666666663,-8.447058055555555,45668,27,5.9,0
"A1069",160.020875,-8.42677,79360,20,10.7,0
"A1069",160.0817708333333,-8.408805555555555,20091,71,4.9,1
"A1069",159.83842916666666,-8.473287777777777,20170,38,4.6,1
"A970",154.62147499999998,-10.915566666666665,17949,74,2.7,1
"A970",154.5902708333333,-10.926719444444442,29222,14,11.1,0
"A970",154.57984166666665,-10.900455555555554,44795,10,16.3,0
"A970",154.6751708333333,-10.888405555555554,62676,32,8.6,0
"A970",154.61754166666665,-10.891894444444443,9229,22,10.5,0
"A970",154.66990416666664,-10.862583333333331,11908,18,13.6,0
"A970",154.6653708333333,-10.839369444444444,66689,31,8.8,0
"A970",154.12569166666665,-10.956549999999998,67345,73,5.7,0
"A970",154.45110416666665,-10.950155555555554,82212,22,11.7,0
"A970",154.36638333333332,-10.953244444444444,17941,24,6.1,1
"A970",154.39540416666665,-10.936013888888887,34996,40,10.3,0
"A970",154.27079166666664,-10.946769444444444,17810,83,3.8,1
"A970",154.29640416666663,-10.952499999999999,95027,46,8.4,0
"A970",154.18224166666664,-10.957283333333331,87798,80,4.9,0
"A970",154.2411208333333,-10.914933333333332,21611,60,6.4,0
"A970",154.22309166666665,-10.91161111111111,86979,57,6.7,0
"A970",154.3475458333333,-10.939116666666665,49994,29,8.7,0
"A970",154.36754999999997,-10.894116666666665,16553,10,17.1,1
"A970",154.4110375,-10.887452777777776,19522,76,4.8,1
"A970",154.30771666666664,-10.889594444444443,17084,39,6.5,1
"A970",154.3252958333333,-10.882130555555554,16672,8,19.6,1
"A970",154.34082916666665,-10.850905555555554,18109,75,3.4,1
"A970",154.3205458333333,-10.854066666666665,17181,30,9.5,1
"A970",154.45657916666664,-10.879869444444443,93487,54,4.7,0
"A970",154.48945833333332,-10.85791111111111,18560,93,3.3,1
"A970",154.58770416666664,-10.862569444444443,21521,14,11.6,0
"A970",154.59623333333332,-10.847558333333332,17824,49,7.0,1
"A970",154.61197916666666,-10.829874999999998,84750,22,12.9,0
"A970",154.64773333333332,-10.803680555555554,18072,18,9.3,1
"A970",154.57522916666665,-10.779797222222221,11920,22,15.9,0
"A970",154.48829583333332,-10.808905555555555,17364,61,4.7,1
"A970",154.3684583333333,-10.821147222222221,16599,11,15.3,1
"A970",154.39071249999998,-10.793274999999998,16910,62,6.0,1
"A970",154.4220375,-10.792833333333332,17360,20,7.6,1
"A970",154.44572916666664,-10.754833333333332,17193,69,4.7,1
"A970",154.40371249999998,-10.766630555555555,12074,23,12.2,0
"A970",154.42505416666665,-10.763291666666666,12206,19,13.4,0
"A970",154.40427499999998,-10.747930555555554,18221,109,3.5,1
"A970",154.4838708333333,-10.766816666666665,18471,54,6.6,1
"A970",154.4820375,-10.757602777777777,17597,111,3.9,1
"A970",154.56484999999998,-10.75029722222222,12077,46,9.1,0
"A970",154.58041249999997,-10.720438888888888,118456,51,6.5,0
"A970",154.46512916666666,-10.745822222222221,55956,44,8.5,0
"A970",154.4772875,-10.729302777777777,16861,43,8.3,1
"A970",154.44645416666665,-10.738563888888887,56011,14,9.5,0
"A970",154.52885833333332,-10.711338888888887,19352,48,7.6,1
"A970",154.5111375,-10.692152777777777,12268,45,6.6,0
"A970",154.1501458333333,-10.935438888888887,18064,9,18.1,1
"A970",154.1344208333333,-10.912174999999998,17869,145,4.0,1
"A970",154.1645333333333,-10.899238888888888,97769,47,8.0,0
"A970",154.17188749999997,-10.876638888888888,17665,28,14.9,1
"A970",154.12745833333332,-10.870099999999999,34266,10,16.7,0
"A970",154.14246666666665,-10.866999999999999,17847,70,5.2,1
"A970",154.17371249999997,-10.854924999999998,67111,63,5.2,0
"A970",154.1510833333333,-10.845888888888888,22372,14,10.9,0
"A970",154.22455416666665,-10.836841666666665,63924,19,4.6,0
"A970",154.24622499999998,-10.817283333333332,15625,12,21.4,1
"A970",154.314025,-10.816491666666666,17838,47,9.0,1
"A970",154.2312333333333,-10.808052777777776,17591,36,11.6,1
"A970",154.2076833333333,-10.788991666666664,17515,27,11.4,1
"A970",154.25215416666666,-10.787683333333332,21517,58,6.4,0
"A970",154.28165416666664,-10.762480555555554,17170,13,11.5,1
"A970",154.2542333333333,-10.765927777777776,50156,24,5.3,0
"A970",154.13611666666665,-10.774777777777777,50041,50,5.6,0
"A970",154.22154583333332,-10.72816111111111,17433,26,16.5,1
"A970",154.22522499999997,-10.718952777777776,17386,34,8.3,1
"A970",154.19050416666664,-10.732494444444443,17731,47,7.1,1
"A970",154.11331666666663,-10.763024999999999,16515,67,5.6,1
"A970",154.13792499999997,-10.734802777777777,64443,48,7.9,0
"A970",154.10397916666665,-10.716958333333332,18391,9,19.5,1
"A970",154.33615416666663,-10.737430555555553,17663,40,9.1,1
"A970",154.39163749999997,-10.745383333333331,17620,84,4.3,1
"A970",154.37270416666664,-10.742583333333332,18997,27,11.5,1
"A970",154.38734166666666,-10.730841666666665,17266,45,8.2,1
"A970",154.36658333333332,-10.737830555555554,18060,34,9.9,1
"A970",154.35128749999998,-10.724216666666665,17693,33,10.5,1
"A970",154.38625,-10.72448611111111,16509,82,3.5,1
"A970",154.37509166666663,-10.718791666666664,17325,30,10.1,1
"A970",154.3824125,-10.715955555555555,17907,48,8.1,1
"A970",154.37337499999998,-10.7145,17350,43,3.6,1
"A970",154.3725458333333,-10.704283333333331,17539,33,9.6,1
"A970",154.3820583333333,-10.698013888888887,17445,69,5.9,1
"A970",154.3148,-10.724124999999999,19461,54,7.0,1
"A970",154.30391249999997,-10.712630555555554,19598,25,12.7,1
"A970",154.3410333333333,-10.719758333333331,17942,30,11.8,1
"A970",154.34011249999998,-10.715294444444442,16630,31,15.0,1
"A970",154.32615833333332,-10.715255555555554,18427,61,5.2,1
"A970",154.32003749999998,-10.714202777777777,17024,43,7.4,1
"A970",154.33824166666665,-10.700124999999998,19230,51,6.9,1
"A970",154.349225,-10.704022222222221,16491,31,9.8,1
"A970",154.36365833333332,-10.69709722222222,18248,28,11.2,1
"A970",154.35947083333332,-10.69197222222222,18341,56,8.1,1
"A970",154.35713749999996,-10.688999999999998,17590,33,14.5,1
"A970",154.36776666666665,-10.682574999999998,18438,34,10.0,1
"A970",154.35483333333332,-10.684716666666665,17083,37,8.7,1
"A970",154.33024999999998,-10.689324999999998,17783,26,11.0,1
"A970",154.3466458333333,-10.67129722222222,19395,24,13.6,1
"A970",154.33749999999998,-10.669822222222221,18880,26,11.7,1
"A970",154.34364999999997,-10.663313888888887,19569,26,12.8,1
"A970",154.34166249999998,-10.662313888888887,16973,27,15.4,1
"A970",154.41177499999998,-10.71539722222222,17662,68,3.9,1
"A970",154.43595416666665,-10.653616666666665,18186,31,12.4,1
"A970",154.39,-10.677963888888888,18126,51,4.6,1
"A970",154.3737833333333,-10.675091666666665,16356,31,14.6,1
"A970",154.39809999999997,-10.665063888888888,19020,21,17.0,1
"A970",154.39185416666663,-10.645038888888887,16700,41,9.1,1
"A970",154.36670833333332,-10.656997222222222,17010,27,10.8,1
"A970",154.3648458333333,-10.652977777777776,16504,36,8.5,1
"A970",154.34237083333332,-10.65192222222222,34539,92,4.2,0
"A970",154.3901125,-10.6459,18005,11,15.6,1
"A970",154.36728333333332,-10.638416666666664,17928,65,3.3,1
"A970",154.40484999999998,-10.610733333333332,76350,41,6.6,0
"A970",154.4299625,-10.592038888888887,16663,11,14.0,1
"A970",154.2741708333333,-10.696255555555554,18583,25,11.8,1
"A970",154.25812916666663,-10.666099999999998,18917,7,23.2,1
"A970",154.23922499999998,-10.670580555555555,18058,29,11.2,1
"A970",154.30244166666665,-10.667652777777777,16760,36,9.3,1
"A970",154.33034166666664,-10.653455555555555,16390,80,5.2,1
"A970",154.30995416666664,-10.654197222222221,18789,52,7.4,1
"A970",154.21489999999997,-10.648141666666666,18390,104,4.4,1
"A970",154.23241666666664,-10.647088888888888,17594,32,9.3,1
"A970",154.20350416666665,-10.652325,18523,33,9.5,1
"A970",154.2488958333333,-10.641244444444443,17126,45,5.6,1
"A970",154.26750833333332,-10.636644444444443,17274,33,11.9,1
"A970",154.23968333333332,-10.642908333333333,18342,31,11.4,1
"A970",154.24852083333332,-10.627163888888887,18013,30,10.6,1
"A970",154.266125,-10.626927777777777,17727,33,10.0,1
"A970",154.33922499999997,-10.6482,34727,58,6.0,0
"A970",154.36885416666664,-10.615605555555554,18489,42,6.2,1
"A970",154.32175416666664,-10.619377777777776,36487,15,11.8,0
"A970",154.37789999999998,-10.606266666666665,16771,16,9.5,1
"A970",154.38472916666666,-10.573488888888887,17999,66,6.0,1
"A970",154.28613749999997,-10.603749999999998,16583,32,9.2,1
"A970",154.27186249999997,-10.599502777777776,50665,12,12.9,0
"A970",154.32448333333332,-10.586858333333332,34805,22,7.2,0
"A970",154.34011666666663,-10.513666666666666,17741,91,4.4,1
"A970",154.11098749999996,-10.646727777777777,18686,36,9.1,1
"A970",154.18439999999998,-10.632580555555554,18370,46,8.5,1
"A970",154.13289166666664,-10.62848611111111,12332,32,12.3,0
"A970",154.12192499999998,-10.619441666666665,17662,34,8.4,1
"A970",154.21615416666666,-10.603699999999998,18094,37,12.1,1
"A970",154.22787499999998,-10.587138888888887,22245,27,10.8,0
"A970",154.10962916666665,-10.60847222222222,54241,26,3.3,0
"A970",154.1107958333333,-10.599969444444444,67059,17,15.4,0
"A970",154.31264166666665,-10.518602777777776,50838,21,6.2,0
"A970",154.3130708333333,-10.48783611111111,45878,14,10.7,0
"A970",154.3088833333333,-10.485072222222222,18987,9,18.5,1
"A970",154.63258749999997,-10.747183333333332,64487,18,15.7,0
"A970",154.6540375,-10.677155555555554,92290,39,7.2,0
"A970",154.6653208333333,-10.655733333333332,91925,57,6.3,0
"A970",154.66767499999997,-10.656430555555554,92493,54,5.0,0
"A970",154.618925,-10.66778611111111,64473,50,6.3,0
"A970",154.58161666666663,-10.605513888888888,68031,25,10.2,0
"A970",154.66547916666664,-10.610752777777776,11890,35,8.3,0
"A970",154.6450958333333,-10.597394444444443,16895,26,5.1,1
"A970",154.5473708333333,-10.549502777777777,21769,31,9.2,0
"A970",154.4903083333333,-10.562766666666665,16413,34,8.8,1
"A970",154.57396666666665,-10.556397222222222,40657,7,23.0,0
"A970",154.58645833333333,-10.527394444444443,52444,55,3.7,0
"A970",154.58689999999999,-10.524497222222221,16813,5,23.1,1
"A970",154.5853208333333,-10.523599999999998,16709,44,8.6,1
"A970",154.62007916666664,-10.500158333333331,56767,26,6.3,0
"A970",154.62790416666664,-10.483208333333332,49697,27,9.8,0
"A970",154.54712499999997,-10.511933333333332,56832,39,8.9,0
"A970",154.61006249999997,-10.436841666666664,23135,12,13.7,0
"A970",154.39391249999997,-10.534413888888887,17798,76,4.3,1
"A970",154.37382499999998,-10.522855555555553,18409,18,16.9,1
