Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
76,CHEMBL1034,DICLOFENAC SODIUM,318.1,0.8519,0.8414,0.9852,0.6061,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
77,CHEMBL971,PENTOBARBITAL SODIUM,248.3,0.8514,0.8277,0.9929,0.6156,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
78,CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,257.8,0.8511,0.8221,1.0,0.6112,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl
79,CHEMBL12,DIAZEPAM,284.8,0.8509,0.8394,0.9693,0.6371,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
80,CHEMBL227529,ALOGLIPTIN BENZOATE,461.5,0.8493,0.887,0.9047,0.6629,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1
81,CHEMBL870,ALENDRONIC ACID,249.1,0.849,0.879,0.9287,0.6297,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
82,CHEMBL259209,MILNACIPRAN,246.3,0.849,0.857,0.9565,0.6179,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
83,CHEMBL70418,CLOBAZAM,300.8,0.8484,0.8369,0.9638,0.6405,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
84,CHEMBL108,CARBAMAZEPINE,236.3,0.8483,0.8175,0.9991,0.6084,NC(=O)N1c2ccccc2C=Cc2ccccc21
85,CHEMBL1199080,BRETYLIUM,243.2,0.8482,0.8462,0.9669,0.6148,CC[N+](C)(C)Cc1ccccc1Br
86,CHEMBL856,PRIMIDONE,218.3,0.8477,0.8258,0.9894,0.6081,CCC1(c2ccccc2)C(=O)NCNC1=O
87,CHEMBL99946,LEVOMILNACIPRAN,246.3,0.8473,0.8514,0.9641,0.6056,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN
88,CHEMBL646,TRIAZOLAM,343.2,0.8471,0.8829,0.9199,0.6302,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
89,CHEMBL2105233,PROXIBARBAL,226.2,0.847,0.8813,0.9212,0.6301,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
90,CHEMBL57,NEVIRAPINE,266.3,0.847,0.8202,0.9937,0.607,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
91,CHEMBL1201172,IODAMIDE MEGLUMINE,823.2,0.8466,0.8654,0.9329,0.6365,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
92,CHEMBL742,KETAMINE,237.7,0.8466,0.8195,0.997,0.6,CNC1(c2ccccc2Cl)CCCCC1=O
93,CHEMBL7728,HEXOBARBITAL,236.3,0.8465,0.8596,0.9478,0.6176,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
94,CHEMBL1200347,ISOPROPAMIDE IODIDE,480.4,0.8465,0.8884,0.9137,0.6281,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-]
95,CHEMBL285674,ESTAZOLAM,294.8,0.8461,0.8185,0.9886,0.6164,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
96,CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,269.8,0.8445,0.813,0.9978,0.6012,COC(=O)C(c1ccccc1)C1CCCCN1.Cl
97,CHEMBL1200839,DIATRIZOATE MEGLUMINE,809.1,0.8437,0.8148,0.9839,0.6213,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
98,CHEMBL2105754,TRELAGLIPTIN SUCCINATE,475.5,0.8434,0.8638,0.9197,0.6503,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O
99,CHEMBL1334033,PERHEXILINE MALEATE,393.6,0.8433,0.8773,0.9163,0.6296,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O
100,CHEMBL3183075,NIZATIDINE,331.5,0.8433,0.8925,0.9011,0.6292,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
