Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
32,CHEMBL3989768,LEVORPHANOL TARTRATE,443.5,0.8674,0.8567,0.9971,0.6291,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)C(O)C(O)C(=O)O
33,CHEMBL870,ALENDRONIC ACID,249.1,0.8651,0.879,0.9691,0.6297,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
34,CHEMBL671,THIOTEPA,189.2,0.8641,0.9802,0.7711,0.8179,S=P(N1CC1)(N1CC1)N1CC1
35,CHEMBL2105233,PROXIBARBAL,226.2,0.864,0.8813,0.9637,0.6301,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
36,CHEMBL1029,MIGLUSTAT,219.3,0.8628,0.8522,0.9973,0.6148,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
37,CHEMBL395091,ESKETAMINE,237.7,0.8626,0.8492,0.9997,0.6153,CN[C@]1(c2ccccc2Cl)CCCCC1=O
38,CHEMBL468837,HEPTABARBITAL,250.3,0.8626,0.8472,0.9998,0.6188,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
39,CHEMBL404,TAZOBACTAM,300.3,0.8626,0.8755,0.9598,0.6423,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
40,CHEMBL398707,HYDROMORPHONE,285.3,0.8615,0.8752,0.9586,0.64,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
41,CHEMBL700,SULFAPYRIDINE,249.3,0.8612,0.8454,0.9989,0.6174,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
42,CHEMBL1057,FLUORESCEIN,332.3,0.8609,0.8851,0.9271,0.68,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
43,CHEMBL1201313,CHLOPHEDIANOL,289.8,0.8607,0.9146,0.8991,0.6761,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
44,CHEMBL7728,HEXOBARBITAL,236.3,0.8602,0.8596,0.982,0.6176,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
