Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
18,CHEMBL1201313,CHLOPHEDIANOL,289.8,0.8837,0.9146,0.9567,0.6761,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
19,CHEMBL63857,PHENOLPHTHALEIN,318.3,0.883,0.8963,0.9782,0.6659,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
20,CHEMBL1008,BEPRIDIL,366.6,0.882,0.9174,0.9721,0.6313,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
21,CHEMBL227529,ALOGLIPTIN BENZOATE,461.5,0.8815,0.887,0.9854,0.6629,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1
22,CHEMBL146095,GLAFENINE,372.8,0.8814,0.9235,0.9356,0.6887,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
23,CHEMBL2181927,FINERENONE,378.4,0.8812,0.9018,0.99,0.6224,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2
24,CHEMBL1201232,ISOPROPAMIDE,353.5,0.879,0.8913,0.995,0.6226,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
25,CHEMBL1712842,MEPAZINE ACETATE,370.5,0.8789,0.8987,0.9635,0.6701,CC(=O)O.CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
26,CHEMBL515914,AZARIBINE,371.3,0.8788,0.8878,0.9986,0.6213,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
27,CHEMBL440,THIAMYLAL,254.3,0.8783,0.8962,0.9784,0.6426,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
28,CHEMBL395110,MEPAZINE,310.5,0.8779,0.8974,0.9635,0.6676,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
29,CHEMBL223228,EFAVIRENZ,315.7,0.8778,0.8945,0.9529,0.6942,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
30,CHEMBL3183075,NIZATIDINE,331.5,0.8775,0.8925,0.9867,0.6292,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
31,CHEMBL1200972,CHLOPHEDIANOL HYDROCHLORIDE,326.3,0.8769,0.9125,0.9417,0.6761,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl
32,CHEMBL1480,FELODIPINE,384.3,0.8758,0.8776,0.994,0.6357,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
33,CHEMBL3989519,DOXAPRAM HYDROCHLORIDE,433.0,0.8755,0.8907,0.9917,0.613,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl.O
34,CHEMBL1201118,CEFMETAZOLE SODIUM,493.5,0.8748,0.8921,0.9866,0.6164,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]
35,CHEMBL87992,ESLICARBAZEPINE ACETATE,296.3,0.8741,0.8927,0.9726,0.6401,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
36,CHEMBL1200347,ISOPROPAMIDE IODIDE,480.4,0.8738,0.8884,0.9821,0.6281,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-]
37,CHEMBL426559,LAROPIPRANT,435.9,0.8738,0.8823,0.9994,0.6056,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
38,CHEMBL2062276,LEVALLORPHAN TARTRATE,433.5,0.8731,0.8915,0.9658,0.6506,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
39,CHEMBL1201338,CYCLOPENTOLATE,291.4,0.8727,0.9007,0.9481,0.6656,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
40,CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,363.9,0.8724,0.8813,0.9927,0.614,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1.Cl
41,CHEMBL1200769,TRIPELENNAMINE CITRATE,447.5,0.8716,0.8633,0.9917,0.648,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
42,CHEMBL1738990,LEVOPROPOXYPHENE,339.5,0.8716,0.8918,0.9847,0.6048,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C
43,CHEMBL646,TRIAZOLAM,343.2,0.871,0.8829,0.9795,0.6302,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
44,CHEMBL1254682,LEVALLORPHAN,283.4,0.8696,0.8826,0.9658,0.651,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
45,CHEMBL946,AZATADINE,290.4,0.8695,0.8755,0.9828,0.6307,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
