Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
37,CHEMBL515914,AZARIBINE,371.3,0.8733,0.8878,0.9947,0.6013,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
38,CHEMBL1213252,CLORAZEPIC ACID,314.7,0.8727,0.8826,0.9813,0.6357,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
39,CHEMBL1334033,PERHEXILINE MALEATE,393.6,0.8724,0.8773,0.9989,0.6096,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O
40,CHEMBL946,AZATADINE,290.4,0.8721,0.8755,0.9993,0.6107,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
41,CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,363.9,0.8711,0.8813,0.9995,0.594,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1.Cl
42,CHEMBL2105754,TRELAGLIPTIN SUCCINATE,475.5,0.871,0.8638,0.9985,0.6303,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O
43,CHEMBL1200769,TRIPELENNAMINE CITRATE,447.5,0.8708,0.8633,0.9997,0.628,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
44,CHEMBL3989716,PROPOXYPHENE NAPSYLATE,565.7,0.8687,0.933,0.9192,0.6391,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.O.O=S(=O)(O)c1ccc2ccccc2c1
45,CHEMBL3989402,PERAMIVIR,382.5,0.8685,0.889,0.9609,0.6425,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O
46,CHEMBL376359,ALOGLIPTIN,339.4,0.8683,0.8671,0.9997,0.608,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
