01 52 21.662 +00 51 04.392  68624  35 13.51 Q 1
01 52 21.691 +01 00 08.028  67993  32 12.96 Q 1
01 52 21.962 +00 43 49.692  69490  33 13.40 Q 0
01 52 21.999 +00 44 16.656  69508  33 12.55 Q 0
01 52 22.170 +00 49 35.040  38738  17 17.26 Q 0
01 52 22.466 +01 07 45.084  88365  37 13.37 Q 0
01 52 22.507 +01 01 34.608  67820  24 19.53 Q 1
01 52 22.534 +00 37 11.640  78305  35 13.23 Q 0
01 52 22.546 +00 33 39.168  52512  66 05.81 Q 0
01 52 22.684 +01 12 26.968 108398  42 08.65 Q 0
01 52 22.812 +00 52 20.964  69891  48 08.65 Q 1
01 52 22.812 +01 03 51.156  68423  38 09.81 Q 1
01 52 22.999 +00 52 19.488  69602  30 15.26 Q 1
01 52 23.138 +00 34 53.494  80452  23 07.36 Q 0
01 52 23.580 +00 38 45.600  69042  35 12.57 Q 0
01 52 23.582 +00 54 59.652  69522  44 09.97 Q 1
01 52 23.604 +00 58 01.740  67205  27 19.88 Q 1
01 52 23.707 +00 56 24.468  67286  45 09.25 Q 1
01 52 23.975 +00 58 06.539  67323  22 22.25 Q 1
01 52 24.029 +00 44 18.528 108287  56 07.27 Q 0
01 52 24.096 +00 58 01.560  66960  28 18.24 Q 1
01 52 24.151 +00 32 16.404 107487  42 08.67 Q 0
01 52 24.166 +00 51 07.092  69021  39 10.53 Q 1
01 52 24.567 +00 55 59.916  70557  46 08.29 Q 1
01 52 24.696 +01 09 39.514  17651  25 14.93 Q 0
01 52 24.821 +01 05 37.536 117786  44 10.03 Q 0
01 52 24.833 +01 00 47.700  67305  55 09.06 Q 1
01 52 24.924 +01 07 30.612  69309  60 06.34 Q 1
01 52 25.117 +00 46 48.558  39048  41 08.62 Q 0
01 52 25.183 +00 59 39.696  66961  55 05.49 Q 1
01 52 25.228 +00 51 27.335  75975  23 19.80 Q 0
01 52 25.310 +01 06 25.920  58004  27 18.61 Q 0
01 52 25.532 +00 50 59.114  70553  44 08.65 Q 0
01 52 25.745 +00 35 59.280  80220  35 13.18 Q 0
01 52 25.805 +01 05 03.048 107557  34 12.97 Q 0
01 52 25.977 +01 00 34.395  68403  27 16.41 Q 1
01 52 26.019 +01 00 56.048 132993  08 18.39 Q 0
01 52 26.019 +01 00 56.048  66987  86 03.49 Q 1
01 52 26.436 +00 52 39.432  68194  35 13.00 Q 1
01 52 26.941 +00 58 39.529  67167  25 16.98 Q 1
01 52 27.096 +01 03 44.352 107752  37 08.76 Q 0
01 52 27.173 +00 51 04.104 111084  30 13.91 Q 0
01 52 27.190 +00 52 26.508  82057  48 06.62 Q 0
01 52 27.674 +00 36 33.444  94080  33 11.00 Q 0
01 52 27.794 +01 02 43.548  66851  48 05.48 Q 1
01 52 28.098 +00 38 48.703  51364  29 17.62 Q 0
01 52 28.137 +00 54 52.056  69841  52 08.77 Q 1
01 52 28.413 +00 50 28.104  68016  56 08.63 Q 1
01 52 28.627 +01 14 19.356 117092  46 06.35 Q 0
01 52 28.690 +00 47 40.560  38952  31 09.62 Q 0
01 52 28.771 +00 46 11.820  87932  31 12.67 Q 0
01 52 29.146 +00 59 22.524 146832  28 11.67 Q 0
01 52 29.273 +00 59 40.596  67222  30 17.95 Q 1
01 52 29.782 +00 52 19.308  68859  29 10.92 Q 1
01 52 29.861 +00 53 12.480  69674  55 07.04 Q 1
01 52 30.016 +01 13 36.527 157487  27 11.32 Q 0
01 52 30.269 +01 01 42.708 108202  42 10.72 Q 0
01 52 30.314 +01 01 15.348  69513  49 08.61 Q 1
01 52 30.692 +00 56 55.460  49885  34 11.65 Q 0
01 52 30.852 +01 09 50.796  69190  37 11.07 Q 1
01 52 31.169 +00 56 11.832  69843  42 11.42 Q 1
01 52 31.171 +01 00 06.228  66686  35 08.76 Q 1
01 52 31.197 +00 46 10.175  38729  36 10.47 Q 0
01 52 31.236 +00 59 28.392  67114  39 12.43 Q 1
01 52 31.337 +00 58 43.212 147097  40 09.06 Q 0
01 52 31.576 +01 01 07.162  67000  52 09.19 Q 1
01 52 31.785 +00 38 48.199  51176  40 09.51 Q 0
01 52 31.786 +01 01 25.212  69915  53 07.39 Q 1
01 52 31.826 +00 41 52.566  18176  17 17.93 Q 0
01 52 31.901 +01 05 46.356 141889  46 07.87 Q 0
01 52 32.170 +01 04 49.944  70751  47 08.03 Q 1
01 52 32.254 +00 34 36.757  42136  16 30.49 Q 0
01 52 32.310 +00 45 55.551  38953  35 09.67 Q 0
01 52 32.365 +00 43 30.943  68193  31 13.32 Q 0
01 52 32.441 +00 46 07.482  89984  18 12.98 Q 0
01 52 32.448 +00 56 53.412  70316  61 06.62 Q 1
01 52 32.551 +01 05 00.960  67885  39 10.99 Q 1
01 52 32.586 +00 50 10.558  70111  32 11.45 Q 1
01 52 32.899 +00 52 22.764  82971  48 09.62 Q 0
01 52 32.968 +01 15 16.304  24173  34 10.47 Q 0
01 52 33.012 +00 59 45.888 126625  42 07.19 Q 0
