pdb_id,h1_death_radius
2DN2,5.428297996520996
2DN2,5.511598587036133
2DN2,5.399407863616943
2DN2,5.411192417144775
2DN2,8.18612003326416
2DN2,5.459553241729736
2DN2,5.3538665771484375
2DN2,5.194756984710693
2DN2,5.370880126953125
2DN2,5.409018039703369
2DN2,5.4326491355896
2DN2,5.1843791007995605
2DN2,5.372051239013672
2DN2,5.320949077606201
2DN2,5.407843112945557
2DN2,5.185227394104004
2DN2,5.469998836517334
2DN2,5.385464191436768
2DN2,5.322479724884033
2DN2,5.426655292510986
2DN2,8.13790225982666
2DN2,5.356862545013428
2DN2,5.338477611541748
2DN2,5.304261684417725
2DN2,5.347699165344238
2DN2,5.443684101104736
2DN2,5.373861789703369
2DN2,5.539724826812744
2DN2,5.423924446105957
2DN2,5.391109466552734
2DN2,5.3615875244140625
2DN2,5.375932693481445
2DN2,5.47206974029541
2DN2,5.433347702026367
2DN2,5.412171840667725
2DN2,5.323609828948975
2DN2,5.372889995574951
2DN2,5.3784050941467285
2DN2,5.504837989807129
2DN2,5.375988483428955
2DN2,5.370581150054932
2DN2,5.99871301651001
2DN2,5.442197322845459
2DN2,5.377108097076416
2DN2,5.352540969848633
2DN2,5.473898410797119
2DN2,5.465394496917725
2DN2,5.40385627746582
2DN2,5.380415916442871
2DN2,7.011477470397949
2DN2,5.343904495239258
2DN2,5.388537406921387
2DN2,5.431783676147461
2DN2,5.409664630889893
2DN2,5.364511013031006
2DN2,5.389880657196045
2DN2,5.301800727844238
2DN2,5.388631820678711
2DN2,5.379793643951416
2DN2,5.416608810424805
2DN2,5.39841890335083
2DN2,5.380415916442871
2DN2,5.354894161224365
2DN2,5.3630266189575195
2DN2,5.370880126953125
2DN2,5.435273170471191
2DN2,5.400786876678467
2DN2,5.296992301940918
2DN2,5.342419624328613
2DN2,5.401116847991943
2DN2,5.397805690765381
2DN2,5.409664630889893
2DN2,5.373988628387451
2DN2,5.37029504776001
2DN2,5.39841890335083
2DN2,5.393499374389648
2DN2,5.416608810424805
2DN2,5.304628372192383
2DN2,5.386624336242676
2DN2,5.308030128479004
2DN2,5.358942031860352
2DN2,5.325206279754639
2DN2,5.427351474761963
2DN2,5.3470139503479
2DN2,5.428463459014893
2DN2,8.304224014282227
2DN2,5.322479724884033
2DN2,5.360686779022217
2DN2,5.411638259887695
2DN2,5.363377571105957
2DN2,5.444699764251709
2DN2,5.381256103515625
2DN2,5.373861789703369
2DN2,5.349677562713623
2DN2,5.468416213989258
2DN2,5.345860481262207
2DN2,5.353829860687256
2DN2,5.360999584197998
2DN2,5.4247260093688965
2DN2,5.5042266845703125
2DN2,5.355036735534668
2DN2,5.351423263549805
2DN2,5.352059364318848
2DN2,5.37029504776001
2DN2,5.352841377258301
2DN2,5.323609828948975
2DN2,8.231945037841797
2DN2,5.254809856414795
2DN2,5.361210346221924
2DN2,5.335731029510498
2DN2,5.404323101043701
2DN2,5.271800994873047
2DN2,5.370581150054932
2DN2,5.284358501434326
2DN2,5.3049445152282715
2DN2,5.402347087860107
2DN2,5.341495990753174
2DN2,5.339648246765137
2DN2,5.348989009857178
2DN2,5.342419624328613
2DN2,5.207355976104736
2DN2,5.356369972229004
2DN2,5.298205852508545
2DN2,5.356369972229004
2DN2,5.320949077606201
2DN2,5.295253753662109
2DN2,5.416533946990967
2DN2,5.382617473602295
2DN2,5.3741254806518555
2DN2,5.3961639404296875
2DN2,5.480920314788818
2DN2,5.301800727844238
2DN2,5.3651862144470215
2DN2,5.335180282592773
2DN2,5.343904495239258
2DN2,5.320775508880615
2DN2,5.460544109344482
2DN2,5.296992301940918
2DN2,5.318742275238037
2DN2,5.3049445152282715
2DN2,5.214847087860107
2DN2,5.366508960723877
2DN2,5.318742275238037
2DN2,5.360686779022217
2DN2,5.655083179473877
2DN2,5.387362003326416
2DN2,5.295666694641113
2DN2,5.218337535858154
2DN2,5.341495990753174
2DN2,5.405638217926025
2DN2,5.364511013031006
2DN2,5.256978988647461
2DN2,5.317890644073486
2DN2,5.304261684417725
2DN2,5.304628372192383
2DN2,5.371768474578857
2DN2,5.394698143005371
2DN2,5.372889995574951
2DN2,5.355943202972412
2DN2,5.268091678619385
2DN2,5.284358501434326
2DN2,5.399160861968994
2DN2,5.448249340057373
2DN2,5.331057071685791
2DN2,5.340134143829346
2DN2,5.344337463378906
2DN2,5.352774620056152
2DN2,5.218337535858154
2DN2,5.329085826873779
2DN2,5.329147815704346
2DN2,5.308030128479004
2DN2,5.359108924865723
2DN2,5.800521373748779
2DN2,5.6164469718933105
2DN2,8.821969032287598
2DN2,5.271800994873047
2DN2,6.893271446228027
2DN2,8.869283676147461
2DN2,9.117661476135254
2DN2,9.122756004333496
2DN2,5.815534591674805
2DN2,5.8256988525390625
2DN2,6.93516206741333
2DN2,11.885141372680664
2DN2,5.217940330505371
2DN2,5.382674217224121
2DN2,5.3612751960754395
2DN2,5.916578769683838
2DN2,4.9515485763549805
2DN2,5.204617023468018
2DN2,5.900481700897217
2DN2,5.913880348205566
2DN2,5.318989276885986
2DN2,4.940720558166504
2DN2,5.782333850860596
2DN2,5.428565979003906
2DN2,5.301321506500244
2DN2,5.924988746643066
2DN2,5.521453857421875
2DN2,6.038337707519531
2DN2,5.410972595214844
2DN2,6.0911149978637695
2DN2,5.520167350769043
2DN2,6.419013977050781
2DN2,8.446734428405762
2DN2,9.587026596069336
2DN2,8.377694129943848
2DN2,9.480325698852539
2DN2,6.417121410369873
2DN2,8.812684059143066
2DN2,8.777567863464355
2DN2,5.3834052085876465
2DN2,9.19900894165039
2DN2,5.445901393890381
2DN2,8.802319526672363
2DN2,8.419746398925781
2DN2,9.317514419555664
2DN2,5.496774673461914
2DN2,5.7193284034729
2DN2,8.199468612670898
2DN2,8.36851978302002
